celebrity_name,season,week,judge_total,judge_mean,judge_count,judge1_score,judge2_score,judge3_score,judge4_score,placement,elimination_week,is_elimination_week,celebrity_industry,industry_category,age,age_group,partner,partner_experience,home_country,home_state,is_us,weekly_rank,weekly_rank_pct
Evan Lysacek,10,3,26.0,8.666666666666666,3,9.0,8.0,9.0,,2,,False,Athlete,Sports,24,≤25,Anna Trebunskaya,4,United States,Illinois,1,1.0,0.1
Evan Lysacek,10,4,26.0,8.666666666666666,3,9.0,8.0,9.0,,2,,False,Athlete,Sports,24,≤25,Anna Trebunskaya,4,United States,Illinois,1,1.0,0.1111111111111111
Evan Lysacek,10,5,27.0,9.0,3,9.0,9.0,9.0,,2,,False,Athlete,Sports,24,≤25,Anna Trebunskaya,4,United States,Illinois,1,2.0,0.25
Evan Lysacek,10,6,27.0,9.0,3,9.0,9.0,9.0,,2,,False,Athlete,Sports,24,≤25,Anna Trebunskaya,4,United States,Illinois,1,5.0,0.7142857142857143
Evan Lysacek,10,7,27.0,9.0,3,9.0,9.0,9.0,,2,,False,Athlete,Sports,24,≤25,Anna Trebunskaya,4,United States,Illinois,1,1.0,0.25
Evan Lysacek,10,8,26.5,8.833333333333334,3,9.0,8.5,9.0,,2,,False,Athlete,Sports,24,≤25,Anna Trebunskaya,4,United States,Illinois,1,2.0,0.5
Evan Lysacek,10,9,29.5,9.833333333333334,3,10.0,9.5,10.0,,2,,False,Athlete,Sports,24,≤25,Anna Trebunskaya,4,United States,Illinois,1,1.0,0.375
Evan Lysacek,10,10,26.888699999999996,8.9629,3,9.3333,8.7777,8.7777,,2,,False,Athlete,Sports,24,≤25,Anna Trebunskaya,4,United States,Illinois,1,3.0,1.0
Kurt Warner,11,1,19.0,6.333333333333333,3,7.0,5.0,7.0,,5,8.0,False,Athlete,Sports,39,36-45,Anna Trebunskaya,5,United States,Iowa,1,5.0,0.4583333333333333
Kurt Warner,11,2,21.0,7.0,3,7.0,7.0,7.0,,5,8.0,False,Athlete,Sports,39,36-45,Anna Trebunskaya,5,United States,Iowa,1,5.0,0.5454545454545454
Kurt Warner,11,3,23.0,7.666666666666667,3,8.0,8.0,7.0,,5,8.0,False,Athlete,Sports,39,36-45,Anna Trebunskaya,5,United States,Iowa,1,5.0,0.55
Kurt Warner,11,4,17.0,5.666666666666667,3,6.0,5.5,5.5,,5,8.0,False,Athlete,Sports,39,36-45,Anna Trebunskaya,5,United States,Iowa,1,7.0,0.7777777777777778
Kurt Warner,11,5,24.0,8.0,3,8.0,8.0,8.0,,5,8.0,False,Athlete,Sports,39,36-45,Anna Trebunskaya,5,United States,Iowa,1,3.0,0.4375
Kurt Warner,11,6,21.9999,7.3333,3,7.3333,7.3333,7.3333,,5,8.0,False,Athlete,Sports,39,36-45,Anna Trebunskaya,5,United States,Iowa,1,7.0,1.0
Kurt Warner,11,7,35.0,8.75,4,9.5,8.5,8.5,8.5,5,8.0,False,Athlete,Sports,39,36-45,Anna Trebunskaya,5,United States,Iowa,1,3.0,0.5
Kurt Warner,11,8,24.0,8.0,3,8.0,8.0,8.0,,5,8.0,True,Athlete,Sports,39,36-45,Anna Trebunskaya,5,United States,Iowa,1,4.0,0.8
Sugar Ray Leonard,12,1,17.0,5.666666666666667,3,6.0,5.0,6.0,,9,4.0,False,Athlete,Sports,54,46-55,Anna Trebunskaya,6,United States,North Carolina,1,9.0,0.8181818181818182
Sugar Ray Leonard,12,2,17.0,5.666666666666667,3,6.0,5.0,6.0,,9,4.0,False,Athlete,Sports,54,46-55,Anna Trebunskaya,6,United States,North Carolina,1,9.0,0.9090909090909091
Sugar Ray Leonard,12,3,20.0,6.666666666666667,3,7.0,6.0,7.0,,9,4.0,False,Athlete,Sports,54,46-55,Anna Trebunskaya,6,United States,North Carolina,1,8.0,0.85
Sugar Ray Leonard,12,4,21.0,7.0,3,7.0,7.0,7.0,,9,4.0,True,Athlete,Sports,54,46-55,Anna Trebunskaya,6,United States,North Carolina,1,8.0,0.8888888888888888
Carson Kressley,13,1,17.0,5.666666666666667,3,6.0,5.0,6.0,,8,5.0,False,TV Personality,Media,41,36-45,Anna Trebunskaya,7,United States,Pennsylvania,1,7.0,0.625
Carson Kressley,13,2,18.0,6.0,3,6.0,6.0,6.0,,8,5.0,False,TV Personality,Media,41,36-45,Anna Trebunskaya,7,United States,Pennsylvania,1,9.0,0.8636363636363636
Carson Kressley,13,3,23.0,7.666666666666667,3,8.0,7.0,8.0,,8,5.0,False,TV Personality,Media,41,36-45,Anna Trebunskaya,7,United States,Pennsylvania,1,8.0,0.8
Carson Kressley,13,4,20.0,6.666666666666667,3,7.0,6.0,7.0,,8,5.0,False,TV Personality,Media,41,36-45,Anna Trebunskaya,7,United States,Pennsylvania,1,9.0,1.0
Carson Kressley,13,5,19.0,6.333333333333333,3,6.0,6.0,7.0,,8,5.0,True,TV Personality,Media,41,36-45,Anna Trebunskaya,7,United States,Pennsylvania,1,8.0,1.0
Jack Wagner,14,1,23.0,7.666666666666667,3,8.0,7.0,8.0,,11,3.0,False,Actor/Actress,Entertainment,52,46-55,Anna Trebunskaya,8,United States,Missouri,1,4.0,0.4583333333333333
Jack Wagner,14,2,21.0,7.0,3,7.0,7.0,7.0,,11,3.0,False,Actor/Actress,Entertainment,52,46-55,Anna Trebunskaya,8,United States,Missouri,1,8.0,0.7083333333333334
Jack Wagner,14,3,24.0,8.0,3,8.0,8.0,8.0,,11,3.0,True,Actor/Actress,Entertainment,52,46-55,Anna Trebunskaya,8,United States,Missouri,1,7.0,0.8181818181818182
Drew Lachey,15,1,21.5,7.166666666666667,3,7.0,7.0,7.5,,11,3.0,False,Singer/Rapper,Entertainment,36,36-45,Anna Trebunskaya,9,United States,Ohio,1,6.0,0.5384615384615384
Drew Lachey,15,2,22.5,7.5,3,7.5,7.5,7.5,,11,3.0,False,Singer/Rapper,Entertainment,36,36-45,Anna Trebunskaya,9,United States,Ohio,1,7.0,0.6666666666666666
Drew Lachey,15,3,24.0,8.0,3,8.0,8.0,8.0,,11,3.0,True,Singer/Rapper,Entertainment,36,36-45,Anna Trebunskaya,9,United States,Ohio,1,9.0,0.8636363636363636
Gary Busey,21,1,15.0,5.0,3,5.0,5.0,5.0,,10,4.0,False,Actor/Actress,Entertainment,71,>55,Anna Trebunskaya,10,United States,Texas,1,9.0,0.7692307692307693
Gary Busey,21,2,16.5,5.5,3,5.5,5.5,5.5,,10,4.0,False,Actor/Actress,Entertainment,71,>55,Anna Trebunskaya,10,United States,Texas,1,12.0,0.9230769230769231
Gary Busey,21,3,25.0,6.25,4,6.0,7.0,6.0,6.0,10,4.0,False,Actor/Actress,Entertainment,71,>55,Anna Trebunskaya,10,United States,Texas,1,9.0,0.9
Gary Busey,21,4,16.0,5.333333333333333,3,5.0,6.0,5.0,,10,4.0,True,Actor/Actress,Entertainment,71,>55,Anna Trebunskaya,10,United States,Texas,1,10.0,1.0
Lea Thompson,19,1,32.0,8.0,4,8.0,8.0,8.0,8.0,6,9.0,False,Actor/Actress,Entertainment,53,46-55,Artem Chigvintsev,0,United States,Minnesota,1,3.0,0.2692307692307692
Lea Thompson,19,2,35.0,8.75,4,9.0,8.0,9.0,9.0,6,9.0,False,Actor/Actress,Entertainment,53,46-55,Artem Chigvintsev,0,United States,Minnesota,1,1.0,0.08333333333333333
Lea Thompson,19,3,31.0,7.75,4,7.0,8.0,8.0,8.0,6,9.0,False,Actor/Actress,Entertainment,53,46-55,Artem Chigvintsev,0,United States,Minnesota,1,7.0,0.6363636363636364
Lea Thompson,19,4,39.0,9.75,4,10.0,10.0,10.0,9.0,6,9.0,False,Actor/Actress,Entertainment,53,46-55,Artem Chigvintsev,0,United States,Minnesota,1,2.0,0.2
Lea Thompson,19,5,34.0,8.5,4,9.0,8.0,8.0,9.0,6,9.0,False,Actor/Actress,Entertainment,53,46-55,Artem Chigvintsev,0,United States,Minnesota,1,2.0,0.2777777777777778
Lea Thompson,19,6,32.0,8.0,4,8.0,8.0,8.0,8.0,6,9.0,False,Actor/Actress,Entertainment,53,46-55,Artem Chigvintsev,0,United States,Minnesota,1,5.0,0.6111111111111112
Lea Thompson,19,7,35.0,8.75,4,8.5,8.5,9.0,9.0,6,9.0,False,Actor/Actress,Entertainment,53,46-55,Artem Chigvintsev,0,United States,Minnesota,1,2.0,0.25
Lea Thompson,19,8,32.0,8.0,4,8.0,8.0,8.0,8.0,6,9.0,False,Actor/Actress,Entertainment,53,46-55,Artem Chigvintsev,0,United States,Minnesota,1,5.0,0.7142857142857143
Lea Thompson,19,9,35.0,8.75,4,8.5,9.0,8.5,9.0,6,9.0,True,Actor/Actress,Entertainment,53,46-55,Artem Chigvintsev,0,United States,Minnesota,1,5.0,0.8333333333333334
Patti LaBelle,20,1,25.0,6.25,4,7.0,6.0,6.0,6.0,8,6.0,False,Singer/Rapper,Entertainment,70,>55,Artem Chigvintsev,1,United States,Pennsylvania,1,8.0,0.75
Patti LaBelle,20,2,28.0,7.0,4,7.0,7.0,7.0,7.0,8,6.0,False,Singer/Rapper,Entertainment,70,>55,Artem Chigvintsev,1,United States,Pennsylvania,1,6.0,0.625
Patti LaBelle,20,3,22.0,5.5,4,6.0,5.0,5.0,6.0,8,6.0,False,Singer/Rapper,Entertainment,70,>55,Artem Chigvintsev,1,United States,Pennsylvania,1,10.0,0.9545454545454546
Patti LaBelle,20,4,30.0,7.5,4,8.0,7.0,7.0,8.0,8,6.0,False,Singer/Rapper,Entertainment,70,>55,Artem Chigvintsev,1,United States,Pennsylvania,1,7.0,0.75
Patti LaBelle,20,5,27.0,6.75,4,7.0,6.0,7.0,7.0,8,6.0,False,Singer/Rapper,Entertainment,70,>55,Artem Chigvintsev,1,United States,Pennsylvania,1,7.0,0.8333333333333334
Patti LaBelle,20,6,34.0,8.5,4,9.0,8.0,8.5,8.5,8,6.0,True,Singer/Rapper,Entertainment,70,>55,Artem Chigvintsev,1,United States,Pennsylvania,1,6.0,0.8125
Mischa Barton,22,1,16.0,5.333333333333333,3,5.0,5.0,6.0,,11,3.0,False,Actor/Actress,Entertainment,30,26-35,Artem Chigvintsev,2,England,Unknown,0,10.0,0.8333333333333334
Mischa Barton,22,2,15.0,5.0,3,5.0,5.0,5.0,,11,3.0,False,Actor/Actress,Entertainment,30,26-35,Artem Chigvintsev,2,England,Unknown,0,11.0,0.9166666666666666
Mischa Barton,22,3,18.0,6.0,3,6.0,6.0,6.0,,11,3.0,True,Actor/Actress,Entertainment,30,26-35,Artem Chigvintsev,2,England,Unknown,0,11.0,1.0
Maureen McCormick,23,1,22.0,5.5,4,6.0,5.0,5.0,6.0,8,7.0,False,Actor/Actress,Entertainment,60,>55,Artem Chigvintsev,3,United States,California,1,11.0,0.8846153846153846
Maureen McCormick,23,2,26.0,6.5,4,7.0,6.0,6.0,7.0,8,7.0,False,Actor/Actress,Entertainment,60,>55,Artem Chigvintsev,3,United States,California,1,8.0,0.6538461538461539
Maureen McCormick,23,3,28.0,7.0,4,7.0,7.0,7.0,7.0,8,7.0,False,Actor/Actress,Entertainment,60,>55,Artem Chigvintsev,3,United States,California,1,5.0,0.4583333333333333
Maureen McCormick,23,4,24.0,8.0,3,8.0,8.0,8.0,,8,7.0,False,Actor/Actress,Entertainment,60,>55,Artem Chigvintsev,3,United States,California,1,4.0,0.4090909090909091
Maureen McCormick,23,5,24.0,8.0,3,8.0,8.0,8.0,,8,7.0,False,Actor/Actress,Entertainment,60,>55,Artem Chigvintsev,3,United States,California,1,6.0,0.8333333333333334
Maureen McCormick,23,6,31.0,7.75,4,8.0,7.0,8.0,8.0,8,7.0,False,Actor/Actress,Entertainment,60,>55,Artem Chigvintsev,3,United States,California,1,6.0,0.6666666666666666
Maureen McCormick,23,7,33.0,8.25,4,8.5,8.0,8.0,8.5,8,7.0,True,Actor/Actress,Entertainment,60,>55,Artem Chigvintsev,3,United States,California,1,6.0,0.8125
Nancy Kerrigan,24,1,28.0,7.0,4,7.0,7.0,7.0,7.0,7,7.0,False,Athlete,Sports,47,46-55,Artem Chigvintsev,4,United States,Massachusetts,1,3.0,0.3333333333333333
Nancy Kerrigan,24,2,28.0,7.0,4,7.0,7.0,7.0,7.0,7,7.0,False,Athlete,Sports,47,46-55,Artem Chigvintsev,4,United States,Massachusetts,1,5.0,0.5
Nancy Kerrigan,24,3,33.0,8.25,4,8.0,9.0,8.0,8.0,7,7.0,False,Athlete,Sports,47,46-55,Artem Chigvintsev,4,United States,Massachusetts,1,2.0,0.22727272727272727
Nancy Kerrigan,24,4,33.0,8.25,4,8.0,9.0,8.0,8.0,7,7.0,False,Athlete,Sports,47,46-55,Artem Chigvintsev,4,United States,Massachusetts,1,4.0,0.4
Nancy Kerrigan,24,5,36.0,9.0,4,9.0,9.0,9.0,9.0,7,7.0,False,Athlete,Sports,47,46-55,Artem Chigvintsev,4,United States,Massachusetts,1,3.0,0.3333333333333333
Nancy Kerrigan,24,6,33.5,8.375,4,8.5,8.5,8.0,8.5,7,7.0,False,Athlete,Sports,47,46-55,Artem Chigvintsev,4,United States,Massachusetts,1,5.0,0.625
Nancy Kerrigan,24,7,36.0,9.0,4,9.0,9.0,9.0,9.0,7,7.0,True,Athlete,Sports,47,46-55,Artem Chigvintsev,4,United States,Massachusetts,1,4.0,0.5714285714285714
Nikki Bella,25,1,20.0,6.666666666666667,3,7.0,7.0,6.0,,8,7.0,False,Athlete,Sports,33,26-35,Artem Chigvintsev,5,United States,California,1,4.0,0.3076923076923077
Nikki Bella,25,2,19.5,6.5,3,6.5,6.5,6.5,,8,7.0,False,Athlete,Sports,33,26-35,Artem Chigvintsev,5,United States,California,1,9.0,0.7307692307692307
Nikki Bella,25,3,21.0,7.0,3,7.0,7.0,7.0,,8,7.0,False,Athlete,Sports,33,26-35,Artem Chigvintsev,5,United States,California,1,6.0,0.7272727272727273
Nikki Bella,25,4,24.0,8.0,3,8.0,8.0,8.0,,8,7.0,False,Athlete,Sports,33,26-35,Artem Chigvintsev,5,United States,California,1,4.0,0.5909090909090909
Nikki Bella,25,5,27.0,9.0,3,9.0,9.0,9.0,,8,7.0,False,Athlete,Sports,33,26-35,Artem Chigvintsev,5,United States,California,1,4.0,0.45
Nikki Bella,25,6,36.0,9.0,4,9.0,9.0,9.0,9.0,8,7.0,False,Athlete,Sports,33,26-35,Artem Chigvintsev,5,United States,California,1,4.0,0.5
Nikki Bella,25,7,24.0,8.0,3,8.0,8.0,8.0,,8,7.0,True,Athlete,Sports,33,26-35,Artem Chigvintsev,5,United States,California,1,8.0,1.0
Jamie Anderson,26,1,19.0,6.333333333333333,3,6.0,7.0,6.0,,10,1.0,True,Athlete,Sports,27,26-35,Artem Chigvintsev,6,United States,California,1,8.0,0.8
Danelle Umstead,27,1,18.0,6.0,3,6.0,6.0,6.0,,12,2.0,False,Athlete,Sports,46,46-55,Artem Chigvintsev,7,United States,New Mexico,1,9.0,0.7692307692307693
Danelle Umstead,27,2,18.5,6.166666666666667,3,6.5,6.0,6.0,,12,2.0,True,Athlete,Sports,46,46-55,Artem Chigvintsev,7,United States,New Mexico,1,11.0,0.9166666666666666
Kaitlyn Bristowe,29,1,20.0,6.666666666666667,3,6.0,7.0,7.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,3.0,0.23333333333333334
Kaitlyn Bristowe,29,2,22.0,7.333333333333333,3,7.0,8.0,7.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,1.0,0.06666666666666667
Kaitlyn Bristowe,29,3,23.0,7.666666666666667,3,8.0,7.0,8.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,3.0,0.21428571428571427
Kaitlyn Bristowe,29,4,25.0,8.333333333333334,3,9.0,8.0,8.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,2.0,0.15384615384615385
Kaitlyn Bristowe,29,5,27.0,9.0,3,9.0,9.0,9.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,2.0,0.16666666666666666
Kaitlyn Bristowe,29,6,27.0,9.0,3,9.0,9.0,9.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,1.0,0.22727272727272727
Kaitlyn Bristowe,29,7,24.0,8.0,3,7.0,9.0,8.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,9.0,0.9
Kaitlyn Bristowe,29,8,28.0,9.333333333333334,3,9.0,10.0,9.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,4.0,0.5
Kaitlyn Bristowe,29,9,30.0,10.0,3,10.0,10.0,10.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,1.0,0.21428571428571427
Kaitlyn Bristowe,29,10,30.0,10.0,3,10.0,10.0,10.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,1.0,0.25
Kaitlyn Bristowe,29,11,30.0,10.0,3,10.0,10.0,10.0,,1,,False,TV Personality,Media,35,26-35,Artem Chigvintsev,8,Canada,Unknown,0,1.0,0.5
Melora Hardin,30,1,26.0,6.5,4,7.0,6.0,7.0,6.0,6,9.0,False,Actor/Actress,Entertainment,54,46-55,Artem Chigvintsev,9,United States,Texas,1,5.0,0.36666666666666664
Melora Hardin,30,2,27.0,6.75,4,7.0,6.0,7.0,7.0,6,9.0,False,Actor/Actress,Entertainment,54,46-55,Artem Chigvintsev,9,United States,Texas,1,5.0,0.4
Melora Hardin,30,3,23.0,7.666666666666667,3,8.0,7.0,8.0,,6,9.0,False,Actor/Actress,Entertainment,54,46-55,Artem Chigvintsev,9,United States,Texas,1,4.0,0.2857142857142857
Melora Hardin,30,4,36.5,9.125,4,9.0,9.5,9.0,9.0,6,9.0,False,Actor/Actress,Entertainment,54,46-55,Artem Chigvintsev,9,United States,Texas,1,1.0,0.07692307692307693
Melora Hardin,30,5,36.0,9.0,4,9.0,9.0,9.0,9.0,6,9.0,False,Actor/Actress,Entertainment,54,46-55,Artem Chigvintsev,9,United States,Texas,1,3.0,0.45454545454545453
Melora Hardin,30,6,34.0,8.5,4,8.0,9.0,8.0,9.0,6,9.0,False,Actor/Actress,Entertainment,54,46-55,Artem Chigvintsev,9,United States,Texas,1,8.0,0.85
Melora Hardin,30,7,38.0,9.5,4,9.5,9.5,9.5,9.5,6,9.0,False,Actor/Actress,Entertainment,54,46-55,Artem Chigvintsev,9,United States,Texas,1,3.0,0.3888888888888889
Melora Hardin,30,8,42.0,10.5,4,10.5,10.5,10.5,10.5,6,9.0,False,Actor/Actress,Entertainment,54,46-55,Artem Chigvintsev,9,United States,Texas,1,1.0,0.25
Melora Hardin,30,9,36.0,9.0,4,8.5,9.5,9.0,9.0,6,9.0,True,Actor/Actress,Entertainment,54,46-55,Artem Chigvintsev,9,United States,Texas,1,5.0,0.8333333333333334
Heidi D'Amelio,31,1,24.0,6.0,4,6.0,6.0,6.0,6.0,8,8.0,False,Social Media Personality,Media,50,46-55,Artem Chigvintsev,10,United States,Louisiana,1,8.0,0.5
Heidi D'Amelio,31,2,28.0,7.0,4,7.0,7.0,7.0,7.0,8,8.0,False,Social Media Personality,Media,50,46-55,Artem Chigvintsev,10,United States,Louisiana,1,6.0,0.4666666666666667
Heidi D'Amelio,31,3,32.0,8.0,4,8.0,8.0,8.0,8.0,8,8.0,False,Social Media Personality,Media,50,46-55,Artem Chigvintsev,10,United States,Louisiana,1,4.0,0.2857142857142857
Heidi D'Amelio,31,4,34.0,8.5,4,9.0,8.0,8.0,9.0,8,8.0,False,Social Media Personality,Media,50,46-55,Artem Chigvintsev,10,United States,Louisiana,1,4.0,0.34615384615384615
Heidi D'Amelio,31,5,39.0,9.75,4,9.625,10.125,9.625,9.625,8,8.0,False,Social Media Personality,Media,50,46-55,Artem Chigvintsev,10,United States,Louisiana,1,5.0,0.4166666666666667
Heidi D'Amelio,31,6,36.0,9.0,4,9.0,9.0,9.0,9.0,8,8.0,False,Social Media Personality,Media,50,46-55,Artem Chigvintsev,10,United States,Louisiana,1,3.0,0.35
Heidi D'Amelio,31,7,35.0,8.75,4,8.5,9.0,9.0,8.5,8,8.0,False,Social Media Personality,Media,50,46-55,Artem Chigvintsev,10,United States,Louisiana,1,7.0,0.7777777777777778
Heidi D'Amelio,31,8,35.0,8.75,4,9.0,8.0,9.0,9.0,8,8.0,True,Social Media Personality,Media,50,46-55,Artem Chigvintsev,10,United States,Louisiana,1,7.0,0.875
Charity Lawson,32,1,22.0,7.333333333333333,3,7.0,7.0,8.0,,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,1.0,0.07142857142857142
Charity Lawson,32,2,21.0,7.0,3,7.0,7.0,7.0,,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,3.0,0.2692307692307692
Charity Lawson,32,3,32.0,8.0,4,8.0,8.0,8.0,8.0,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,3.0,0.2916666666666667
Charity Lawson,32,4,24.0,8.0,3,8.0,8.0,8.0,,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,3.0,0.3181818181818182
Charity Lawson,32,5,28.0,9.333333333333334,3,10.0,9.0,9.0,,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,1.0,0.15
Charity Lawson,32,6,38.0,9.5,4,9.75,9.75,8.75,9.75,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,4.0,0.4444444444444444
Charity Lawson,32,7,36.0,9.0,4,9.0,9.0,9.0,9.0,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,4.0,0.5625
Charity Lawson,32,8,39.0,9.75,4,9.75,9.75,9.75,9.75,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,3.0,0.42857142857142855
Charity Lawson,32,9,38.0,9.5,4,9.0,10.0,9.0,10.0,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,3.0,0.5
Charity Lawson,32,10,29.5,9.833333333333334,3,10.0,9.5,10.0,,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,2.0,0.4
Charity Lawson,32,11,29.5,9.833333333333334,3,9.5,10.0,10.0,,4,,False,TV Personality,Media,27,26-35,Artem Chigvintsev,11,United States,Georgia,1,3.0,0.7
Joey McIntyre,1,1,20.0,6.666666666666667,3,7.0,7.0,6.0,,3,,False,Singer/Rapper,Entertainment,32,26-35,Ashly DelGrosso,0,United States,Massachusetts,1,1.0,0.3333333333333333
Joey McIntyre,1,2,21.0,7.0,3,8.0,7.0,6.0,,3,,False,Singer/Rapper,Entertainment,32,26-35,Ashly DelGrosso,0,United States,Massachusetts,1,3.0,0.5
Joey McIntyre,1,3,22.0,7.333333333333333,3,7.0,7.0,8.0,,3,,False,Singer/Rapper,Entertainment,32,26-35,Ashly DelGrosso,0,United States,Massachusetts,1,3.0,0.6
Joey McIntyre,1,4,20.0,6.666666666666667,3,7.0,6.0,7.0,,3,,False,Singer/Rapper,Entertainment,32,26-35,Ashly DelGrosso,0,United States,Massachusetts,1,4.0,1.0
Joey McIntyre,1,5,22.5,7.5,3,8.5,7.0,7.0,,3,,False,Singer/Rapper,Entertainment,32,26-35,Ashly DelGrosso,0,United States,Massachusetts,1,3.0,1.0
Master P,2,1,12.0,4.0,3,4.0,4.0,4.0,,7,4.0,False,Singer/Rapper,Entertainment,35,26-35,Ashly DelGrosso,1,United States,Louisiana,1,10.0,1.0
Master P,2,2,16.0,5.333333333333333,3,6.0,5.0,5.0,,7,4.0,False,Singer/Rapper,Entertainment,35,26-35,Ashly DelGrosso,1,United States,Louisiana,1,9.0,1.0
Master P,2,3,14.0,4.666666666666667,3,6.0,4.0,4.0,,7,4.0,False,Singer/Rapper,Entertainment,35,26-35,Ashly DelGrosso,1,United States,Louisiana,1,8.0,1.0
Master P,2,4,8.0,2.6666666666666665,3,4.0,2.0,2.0,,7,4.0,True,Singer/Rapper,Entertainment,35,26-35,Ashly DelGrosso,1,United States,Louisiana,1,7.0,1.0
Harry Hamlin,3,1,17.0,5.666666666666667,3,5.0,6.0,6.0,,9,3.0,False,Actor/Actress,Entertainment,54,46-55,Ashly DelGrosso,2,United States,California,1,8.0,0.7272727272727273
Harry Hamlin,3,2,21.0,7.0,3,7.0,7.0,7.0,,9,3.0,False,Actor/Actress,Entertainment,54,46-55,Ashly DelGrosso,2,United States,California,1,7.0,0.8
Harry Hamlin,3,3,22.0,7.333333333333333,3,7.0,8.0,7.0,,9,3.0,True,Actor/Actress,Entertainment,54,46-55,Ashly DelGrosso,2,United States,California,1,4.0,0.6111111111111112
Buzz Aldrin,10,1,14.0,4.666666666666667,3,5.0,4.0,5.0,,10,3.0,False,Astronaut,Other,80,>55,Ashly DelGrosso,3,United States,New Jersey,1,11.0,1.0
Buzz Aldrin,10,2,12.0,4.0,3,4.0,4.0,4.0,,10,3.0,False,Astronaut,Other,80,>55,Ashly DelGrosso,3,United States,New Jersey,1,11.0,1.0
Buzz Aldrin,10,3,13.0,4.333333333333333,3,5.0,4.0,4.0,,10,3.0,True,Astronaut,Other,80,>55,Ashly DelGrosso,3,United States,New Jersey,1,10.0,1.0
Tinashe,27,1,23.0,7.666666666666667,3,8.0,7.0,8.0,,10,4.0,False,Singer/Rapper,Entertainment,25,≤25,Brandon Armstrong,0,United States,Kentucky,1,1.0,0.11538461538461539
Tinashe,27,2,26.0,8.666666666666666,3,9.0,8.0,9.0,,10,4.0,False,Singer/Rapper,Entertainment,25,≤25,Brandon Armstrong,0,United States,Kentucky,1,1.0,0.16666666666666666
Tinashe,27,3,27.0,9.0,3,9.0,9.0,9.0,,10,4.0,False,Singer/Rapper,Entertainment,25,≤25,Brandon Armstrong,0,United States,Kentucky,1,2.0,0.2727272727272727
Tinashe,27,4,26.0,8.666666666666666,3,9.0,8.0,9.0,,10,4.0,True,Singer/Rapper,Entertainment,25,≤25,Brandon Armstrong,0,United States,Kentucky,1,2.0,0.25
Mary Wilson,28,1,17.0,5.666666666666667,3,6.0,5.0,6.0,,12,2.0,False,Singer/Rapper,Entertainment,75,>55,Brandon Armstrong,1,United States,Nevada,1,5.0,0.4583333333333333
Mary Wilson,28,2,15.0,5.0,3,5.0,5.0,5.0,,12,2.0,True,Singer/Rapper,Entertainment,75,>55,Brandon Armstrong,1,United States,Nevada,1,10.0,0.875
Jeannie Mai,29,1,18.0,6.0,3,6.0,6.0,6.0,,9,-1.0,False,TV Personality,Media,41,36-45,Brandon Armstrong,2,United States,California,1,6.0,0.5333333333333333
Jeannie Mai,29,2,18.0,6.0,3,6.0,6.0,6.0,,9,-1.0,False,TV Personality,Media,41,36-45,Brandon Armstrong,2,United States,California,1,6.0,0.5666666666666667
Jeannie Mai,29,3,22.0,7.333333333333333,3,7.0,7.0,8.0,,9,-1.0,False,TV Personality,Media,41,36-45,Brandon Armstrong,2,United States,California,1,4.0,0.35714285714285715
Jeannie Mai,29,4,21.0,7.0,3,7.0,7.0,7.0,,9,-1.0,False,TV Personality,Media,41,36-45,Brandon Armstrong,2,United States,California,1,10.0,0.8846153846153846
Jeannie Mai,29,5,24.0,8.0,3,8.0,8.0,8.0,,9,-1.0,False,TV Personality,Media,41,36-45,Brandon Armstrong,2,United States,California,1,5.0,0.5833333333333334
Jeannie Mai,29,6,25.0,8.333333333333334,3,8.0,8.0,9.0,,9,-1.0,False,TV Personality,Media,41,36-45,Brandon Armstrong,2,United States,California,1,6.0,0.5454545454545454
